"Activities" "ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 15 0.27705363 -0.025718815 -0.23881834 0.91136663 -0.26973631 -0.11530446 0.045605932 -0.20909896 -0.066546995 -0.44410844 0.24310033 0.31418112 -0.61660793 0.13825708 0.098620895 0.37702137 0.37702137 0.28968827 0.19402618 -0.32481932 0.45690006 0.47411978 -0.18533347 -0.28482937 0.13228823 -0.027193171 0.53676774 0.37343836 -0.3253983 -0.15719609 -0.23909438 -0.14224992 0.54237417 -0.4291729 -0.0075654058 -0.17456071 0.008898602 0.032864464 0.52509157 0.18256647 0.6173932 -0.02559728 0.069262134 -0.31105132 -0.46327096 -0.03979388 0.38913452 0.45906449 -0.16586703 -0.96281992 -0.92869789 -0.83857781 0.54311809 0.40950402 -0.41359289 0.34332227 -0.42368801 -0.20240311 0.020790415 -0.61706356 -0.19226919 0.39993069 0.39993069 0.48095289 0.4309626 -0.50721426 0.36145165 0.35805611 -0.22184617 0.40861316 0.35200515 -0.50439236 0.276662 -0.42432738 -0.35086844 0.10605055 0.27475852 0.40925062 -0.60919225
"WALKING_DOWNSTAIRS" 16 0.30990241 0.021053218 -0.15243574 0.94491075 -0.034586724 0.13287562 -0.18567211 0.71084649 -0.003075944 -0.37733104 0.062692922 -0.011232558 -0.30424743 -0.010507353 -0.24270939 -0.028627318 -0.028627318 -0.20209726 -0.42123714 -0.56624492 -0.15402319 -0.061738308 -0.50438621 -0.3040297 0.78768075 0.094847086 -0.21650735 -0.19278236 -0.5605205 -0.18987435 -0.27426808 -0.046178262 -0.34983949 -0.72110974 -0.2531058 0.21627524 -0.25542947 0.68682342 0.0043220312 0.12493631 -0.17037332 0.20674852 -0.43784481 0.31579219 -0.60578953 0.15415407 0.089771141 -0.28814769 -0.49743236 -0.93007735 -0.94823644 -0.98078988 -0.097312422 -0.14364405 -0.60905069 -0.57460835 -0.69297824 -0.50836876 -0.38615276 -0.81491356 -0.23375358 0.044768653 0.044768653 -0.18082215 -0.50943275 -0.62235087 0.17207845 -0.49408221 -0.53364362 -0.057294776 -0.14641431 -0.6569083 -0.65154489 -0.67887002 -0.67511781 -0.095674698 -0.19923512 -0.66156061 -0.67184288
"WALKING_DOWNSTAIRS" 17 0.41012126 0.013274691 -0.16898404 0.95803483 -0.10514978 0.038230058 -0.03553327 -0.24841331 0.014231364 -0.0498308 -0.10116777 0.13370551 -0.5516469 0.047601428 0.051148122 0.3288265 0.3288265 0.053343618 -0.13503042 -0.34541104 0.024611674 0.24264877 -0.40143516 -0.42736571 -0.086718817 -0.057340862 0.0040725323 0.10115668 -0.50968877 -0.23358709 -0.36754363 -0.24687837 0.049643128 -0.36082473 -0.0147363 -0.055964837 -0.12163185 0.40421088 0.11485178 -0.078665487 0.025965839 0.15481679 -0.34759789 0.21977346 -0.42030478 0.16553921 0.37873571 0.35884186 -0.35978628 -0.90781725 -0.81901333 -0.94074943 0.13259479 0.16421388 -0.54107671 -0.20530035 -0.38973642 -0.2249113 -0.24919708 -0.52515701 0.038890953 0.33691791 0.33691791 -0.043013435 -0.31636693 -0.42430749 0.49541285 0.33160372 -0.38696162 0.16354288 0.15629405 -0.5698198 -0.28655697 -0.41262913 -0.37881974 0.23790465 -0.14201829 -0.41158362 -0.47057171
"WALKING_DOWNSTAIRS" 18 0.43485026 -0.047442814 -0.12231558 0.9122919 -0.24021646 -0.033063256 -0.094222728 0.15227406 0.19528882 -0.037362988 -0.069931025 0.099014705 0.10678304 -0.10167772 0.079921792 0.43896476 0.43896476 0.28454139 0.23341495 0.20040723 0.39115429 0.44880938 0.047467555 -0.50531102 -0.079385938 0.46346297 0.23047855 0.18653516 0.12290822 -0.3036374 -0.62424611 0.14119351 0.38885056 0.10854291 0.33009035 -0.06729012 0.20191306 0.29022116 0.4558476 0.1351112 0.32432598 -0.070588911 0.097884826 0.47190077 0.21235752 0.13785002 0.41943964 0.52776072 -0.071595672 -0.93752431 -0.94589443 -0.87288253 0.26323111 0.41707395 0.031703776 0.041283398 0.054452306 0.030803116 0.30913448 0.16463373 0.46430611 0.39328791 0.39328791 0.38249178 0.0073637834 0.25503039 0.43036202 0.47177115 -0.23029388 0.18473639 0.56455565 -0.056429808 -0.069827286 0.012056866 -0.18338119 0.13972231 0.44284235 -0.24826334 0.22332324
"WALKING_DOWNSTAIRS" 19 0.17810839 -0.04774373 -0.1660515 0.90767231 -0.12863545 -0.2691811 0.83834878 -0.055200148 -0.94305695 -0.42710008 -0.050756926 0.33922591 -0.05197977 0.55271563 -0.0037531964 0.2572722 0.2572722 0.43383887 0.17999263 -0.088296969 0.37949546 0.53331877 0.62344021 0.067489178 0.16133479 0.3679266 0.42559733 0.47998311 0.28730752 -0.29941737 0.084866128 -0.53577298 -0.16321692 0.23756328 0.31189341 -0.43923817 0.35207831 -0.07298953 0.50870764 0.32640728 0.56040631 0.10541118 0.18414366 0.2687447 0.038797185 0.13422896 0.061816614 0.40329217 0.46166844 -0.96225941 -0.90914786 -0.8451477 0.45235842 0.40582881 0.14902222 -0.16425815 0.041669273 0.14732152 -0.4520414 0.070135175 0.00534454 0.3358542 0.3358542 0.46414084 0.10052846 0.050730136 -0.093095528 0.23807239 0.2311664 0.34989725 0.20150031 0.010208641 -0.1745883 -0.10793896 -0.017045239 0.019108438 0.31989518 -0.16489169 -0.003442649
"WALKING_DOWNSTAIRS" 20 0.40002864 -0.014952793 -0.12698908 0.92311912 -0.18301709 0.015930672 -0.018593839 0.02026864 -0.74675388 -0.10145583 -0.23858136 0.087076167 -0.0344198 0.19499836 0.11973994 0.33407485 0.33407485 0.090184322 0.11109863 -0.25207165 0.17915053 0.13500577 -0.0010867442 -0.46208797 -0.074354844 0.56444159 0.13064019 -0.039705673 -0.18083377 -0.27192795 -0.28441585 -0.097576838 -0.073450217 -0.10459893 0.16991052 -0.38648114 0.013702219 -0.19993825 0.2522906 0.10183797 0.06685388 0.23201585 -0.16448144 0.045913961 -0.44365583 0.37217603 0.32664942 0.25860611 -0.16356656 -0.96329973 -0.94807206 -0.91469806 0.18004002 -0.00050003117 -0.2763928 -0.05514612 -0.1790795 0.13782703 -0.31917478 -0.32896479 -0.17243365 0.15560738 0.15560738 0.030451065 -0.11530178 -0.47290678 0.3804036 0.24099143 -0.35183129 0.12745827 -0.024658272 -0.37299698 -0.062386737 -0.23455412 0.023113684 -0.082528842 -0.024297109 -0.23347379 -0.54921986
"WALKING_DOWNSTAIRS" 21 0.30239133 -0.071153563 -0.12945896 0.96869933 -0.19369883 0.10051632 0.14735372 0.44162778 0.097746515 -0.32304957 0.069091212 -0.0068541099 0.27710442 -0.38807864 -0.092402406 -0.047887493 -0.047887493 -0.31931848 -0.040133934 -0.62148651 -0.12720941 -0.0082217557 -0.45522883 -0.44500494 -0.052046431 -0.11332595 -0.1783776 -0.17864769 -0.57886603 -0.16965693 -0.40256607 -0.2878992 -0.089987609 -0.44116733 -0.291374 -0.092443817 0.01605222 -0.27982653 -0.042438081 0.034739988 -0.1125059 0.1463705 -0.41839556 -0.3221364 -0.66526103 -0.14181684 -0.099759975 0.082290387 -0.34588035 -0.96086828 -0.89048704 -0.88908609 -0.19779716 -0.17997835 -0.6211431 -0.065777437 -0.44636566 -0.35257814 -0.54254186 -0.694229 -0.49817246 -0.10468762 -0.10468762 -0.13881935 -0.22885083 -0.65995863 -0.089131638 0.059901191 -0.33901898 -0.29531589 -0.24139289 -0.66210328 -0.07151736 -0.4533821 -0.43309912 -0.28088397 -0.17897045 -0.24300764 -0.67672302
"WALKING_DOWNSTAIRS" 22 0.2844801 -0.015191303 -0.094640479 0.94198308 -0.20020497 -0.18552139 0.20995455 -0.373103 -0.39814878 0.34246695 -0.33304256 -0.054413345 -0.17458079 1 -0.22766612 -0.081371301 -0.081371301 -0.17610012 -0.18474323 -0.25564212 -0.1761398 -0.095502059 0.035500017 -0.33761157 0.26297123 0.41223808 -0.21279795 -0.25409261 -0.12700079 -0.31624034 -0.45221446 -0.25569254 -0.58904596 0.16443655 -0.31941776 -0.052757603 0.64608808 0.048601863 -0.079983637 0.26740475 -0.10562889 0.089915015 -0.14409356 0.50623907 -0.12950364 0.33796804 -0.14630089 -0.1667363 -0.050230526 -0.98444834 -0.93880037 -0.95373334 -0.20407338 -0.24545678 -0.21274465 -0.71911945 -0.093685177 -0.43000974 -0.6060019 -0.069454357 -0.46092439 -0.11294057 -0.11294057 -0.11438093 -0.26546263 -0.12903714 -0.1347556 -0.2605722 -0.18533711 -0.26692267 -0.28945046 -0.29700111 -0.76240885 -0.30549188 -0.52348132 -0.26988557 -0.12911524 -0.50999648 -0.18877404
"WALKING_DOWNSTAIRS" 23 0.17034926 0.019498867 -0.097196777 0.85300644 -0.26058388 -0.34741789 0.061896321 -0.0090230931 -0.16553789 0.27189962 -0.35796358 -0.069199526 -0.099063115 -0.052951158 0.45507335 0.018181781 0.018181781 -0.22693559 -0.099644486 -0.42673416 -0.20245749 0.021734921 0.087764234 -0.58382203 -0.29786179 -0.044500787 -0.32182019 -0.25164937 -0.11483128 -0.26415494 -0.65539742 -0.14982531 -0.65704707 -0.31181383 0.35441927 -0.38539734 -0.12994204 0.017289946 0.16695309 -0.066950431 -0.019558466 -0.014680599 -0.37217342 0.080349544 -0.47562602 0.21195687 -0.093934835 0.099139985 0.20221134 -0.96443005 -0.96978108 -0.91771413 -0.25389892 -0.1946856 -0.21347357 -0.66923489 -0.24382574 0.20171296 -0.74464039 -0.47736018 -0.079296901 0.1806667 0.1806667 -0.04032207 -0.38073518 -0.51921604 -0.054512927 0.06935679 0.17000692 -0.24939915 -0.1852177 -0.3125332 -0.67602307 -0.20998889 0.037353906 0.0044523554 -0.074320891 -0.49636793 -0.62070261
"WALKING_DOWNSTAIRS" 24 0.38356988 0.02576935 -0.17296855 0.93137733 -0.16157742 0.056805701 -0.24733753 -0.66009467 0.36927505 -0.68864774 0.27382625 0.0035459114 0.12972176 -0.25367989 0.01421243 0.24586945 0.24586945 -0.082995188 -0.0060919799 -0.55150072 0.18533338 0.19384532 -0.21227748 -0.34598071 0.16570116 0.59641373 0.018200457 -0.15872889 -0.26169255 -0.36095712 -0.47216943 0.26588854 -0.29996233 -0.40913699 -0.39281821 -0.29258736 -0.14179442 -0.29166016 0.2547786 -0.1213035 0.074586433 0.078045048 -0.34174014 -0.15967557 -0.59330477 0.21816476 0.30408508 0.20599605 -0.27673059 -0.9231656 -0.87335879 -0.88604923 0.069571569 -0.15734497 -0.36389946 -0.34293001 -0.37200912 -0.35840797 -0.55980524 -0.56649312 -0.56316627 0.29558739 0.29558739 0.040984801 -0.1287903 -0.61983717 0.34799335 0.1362139 -0.37868628 0.02899708 -0.21703967 -0.47004549 -0.36117047 -0.354473 -0.40605816 0.11607633 -0.0073683348 -0.14540705 -0.68645378
"WALKING_DOWNSTAIRS" 25 0.33202209 -0.038329983 -0.11159872 0.92624085 -0.058395388 -0.25689643 0.45320798 -0.13023173 -0.15162745 -0.14958612 -0.03724218 0.1224348 -0.031769829 0.10326075 -0.21216588 0.15763521 0.15763521 -0.12873035 -0.13625367 -0.45584495 0.16543009 -0.18518161 -0.15179991 -0.44638813 -0.085254672 -0.12493539 -0.054899951 -0.35014725 -0.34823898 -0.68779086 -0.56815337 -0.65259321 -0.31412451 -0.30654757 -0.43658644 -0.5189337 0.053526741 -0.038000436 0.17854255 -0.071562113 -0.084566773 -0.27856745 -0.36868049 0.079824549 -0.40896618 0.13026295 0.19498452 -0.15626076 0.0037937928 -0.94391709 -0.97304295 -0.92699243 0.018945876 -0.30781145 -0.36017453 -0.20325217 -0.32724302 -0.48817224 -0.57885029 -0.37256918 -0.60910223 0.16575432 0.16575432 -0.046578994 -0.35034862 -0.43168457 0.20643055 -0.19411369 0.0076872864 0.0061771863 -0.30705005 -0.36985017 -0.18932546 -0.3451112 -0.55298381 -0.022918549 -0.0062755085 -0.45006249 -0.50381786
"WALKING_DOWNSTAIRS" 26 0.38160729 0.029414135 -0.031844965 0.90879368 -0.26247314 -0.21618723 0.4999793 -0.15578888 -0.18590256 0.016211896 -0.043625537 0.0055440207 -0.48151019 -0.093086166 -0.025546497 -0.2361703 -0.2361703 -0.40157538 -0.38885421 -0.65231769 -0.26480747 -0.17100282 -0.43214763 -0.23103976 -0.13973905 0.12047258 -0.32126569 -0.34624369 -0.53618489 -0.53284027 -0.33720798 -0.1113474 -0.39360266 -0.59297599 -0.34253165 0.1400834 -0.19334849 -0.38085018 -0.066681272 0.019911555 -0.30181928 -0.11090421 -0.5758734 0.1588332 -0.71233675 0.28987902 -0.25980562 -0.1077236 -0.37859521 -0.95724239 -0.8998012 -0.88335788 -0.29627022 -0.34491624 -0.60565987 -0.47516577 -0.59060418 -0.36793169 -0.66367785 -0.6948546 -0.55993161 -0.12332692 -0.12332692 -0.25395983 -0.57489615 -0.72040381 -0.25773114 -0.13145782 -0.39762289 -0.3324589 -0.39097533 -0.67875088 -0.50214456 -0.59198789 -0.43418785 -0.29294957 -0.20136518 -0.64853371 -0.75013087
"WALKING_DOWNSTAIRS" 27 0.33191637 -0.044417157 -0.077748746 0.90899948 -0.31209965 -0.16222649 -0.13844226 0.90755769 0.52426648 0.063032335 -0.22777656 -0.069090008 0.41934592 -0.31577902 -0.049267269 0.35793651 0.35793651 0.012035697 -0.045772103 -0.37357818 0.12908535 0.74929476 -0.10068997 -0.58615903 0.083683452 0.32428834 -0.031590789 0.32141271 -0.33491352 -0.31698876 -0.34221075 -0.40299174 0.078966663 -0.21406111 0.11379843 -0.0094181204 -0.10180005 -0.13493605 0.24515156 -0.053096115 0.094180777 0.12009401 -0.14639293 -0.053617452 -0.3915686 0.13366875 0.19817136 0.80324037 -0.13678552 -0.96697589 -0.93413037 -0.95338693 -0.01413722 0.31668728 -0.42214693 -0.19145528 -0.28154505 0.059163058 -0.36448893 -0.44837003 -0.075527025 0.256268 0.256268 0.04798402 -0.11950989 -0.38947466 0.22430306 0.71709954 -0.23030179 -0.084444618 0.21446456 -0.51195041 -0.27782307 -0.33173317 -0.056188326 0.066800039 -0.016337399 -0.2531806 -0.42842682
"WALKING_DOWNSTAIRS" 28 0.34255938 -0.09007245 -0.12011239 0.89011619 -0.33281269 -0.18601421 0.62270714 0.030931856 -0.064147426 -0.15259151 0.0066587837 0.075440214 0.12510676 0.0018136711 -0.094958805 0.27213423 0.27213423 -0.050469622 -0.11170448 -0.41091236 0.21759998 0.31411761 -0.081172974 -0.23632377 -0.1839462 -0.030902911 0.0099356906 0.045486632 -0.24374147 -0.21765768 -0.35377872 -0.33438617 -0.21546172 -0.23850821 -0.18950207 -0.29584272 -0.033467361 -0.12491455 0.3577855 0.080133515 0.14141933 -0.079257886 -0.27988177 -0.011814065 -0.46322666 0.34430336 0.25298078 0.39452343 -0.039940802 -0.93936749 -0.89168859 -0.95000109 0.047989826 0.041038332 -0.29115662 -0.20926275 -0.27870772 -0.29196446 -0.54608136 -0.38375616 -0.40372204 0.36312664 0.36312664 0.14696924 -0.22741307 -0.46172524 0.26668196 0.34768521 -0.093391285 -0.0050496938 -0.040379385 -0.33533875 -0.21735912 -0.30984172 -0.39371679 0.15383732 0.14539793 -0.32384963 -0.4978532
"WALKING_DOWNSTAIRS" 29 0.23870098 0.0067385055 -0.039180582 0.90785005 -0.12284247 -0.19533912 -0.44965506 -0.045981552 -0.23198342 0.0068274676 -0.23113902 0.091551104 -0.28010062 0.20261313 -0.1794732 0.21240639 0.21240639 0.2600974 -0.071410532 -0.051127744 0.39600124 0.043479059 0.46479163 -0.16077016 -0.090407084 0.4723112 0.3793472 -0.13229143 0.47067022 -0.19699936 -0.19394414 0.22537421 -0.23805627 0.24180253 -0.036839536 0.25654529 0.15421271 0.01481038 0.52873843 0.24663305 0.47881722 0.3884656 0.068824559 0.50911727 -0.073867224 0.098880083 0.14479167 0.10328127 0.27485569 -0.96209483 -0.91992613 -0.82837565 0.31234736 -0.11865192 0.23989385 -0.51700861 0.06645541 -0.10177553 -0.19482091 0.043257037 -0.25069526 0.26073438 0.26073438 0.38391652 -0.11047142 -0.06142413 0.029238715 0.064560444 0.035726982 0.10710454 -0.16558858 -0.0098587954 -0.61480633 -0.065810581 -0.20620364 -0.11732761 0.24198768 -0.44587993 -0.11135846
"WALKING_DOWNSTAIRS" 30 0.41932188 -0.0055686595 -0.12412037 0.95801682 -0.14079891 -0.10696566 0.11506983 -0.17174491 -0.036658 -0.4286369 0.13047573 0.21138634 -0.23204197 -0.11304563 -0.010811278 -0.0481555 -0.0481555 -0.24959367 -0.24511826 -0.5061297 -0.20447399 0.0078671559 -0.25832776 -0.61205144 0.0054754902 0.17683961 -0.34710417 -0.17375213 -0.30162947 -0.36890352 -0.34612419 -0.23442765 -0.22559167 -0.44334956 -0.45203847 -0.2058051 0.068778757 -0.11001415 -0.080189988 -0.062509615 -0.2133787 -0.11505495 -0.34113089 0.024254623 -0.50831047 0.076588929 -0.064749809 -0.039213508 -0.25402754 -0.95694693 -0.9124074 -0.96743235 -0.31357973 -0.14029691 -0.32725397 -0.35793269 -0.50815095 -0.53681583 -0.3908144 -0.524955 -0.55563636 -0.043841532 -0.043841532 -0.16698776 -0.27495368 -0.50950657 -0.015039522 -0.12648239 -0.3119792 -0.33897717 -0.16151548 -0.3498909 -0.40038037 -0.55638729 -0.610615 -0.17261967 -0.11674628 -0.35370685 -0.54591288
"WALKING_UPSTAIRS" 1 0.34554434 -0.017590074 -0.15284176 0.96208533 -0.065124984 0.10387207 0.44043559 0.22267828 -0.10719183 -0.20156629 -0.041658587 0.062633445 -0.7739419 0.12474547 -0.19610588 -0.23873571 -0.23873571 -0.46593606 -0.0082462349 -0.60055736 -0.27801929 -0.11426992 -0.56716657 -0.39351389 -0.051802521 -0.10457219 -0.52037984 -0.34503706 -0.69211503 -0.58657001 -0.63247289 -0.51258079 0.24868784 -0.54983209 -0.35236231 -0.049951826 -0.49756352 -0.093298932 -0.20460959 -0.15759131 -0.42765359 -0.00078678322 -0.37549066 -0.20319105 -0.60577178 -0.2471541 -0.25937605 -0.10637982 -0.47271912 -0.9812589 -0.95498418 -0.962123 -0.50335585 -0.26658884 -0.68337894 0.030229025 -0.40070541 -0.43065856 -0.25979629 -0.77647233 -0.56955812 -0.19777863 -0.19777863 -0.43806828 -0.17129385 -0.57698162 -0.25204623 -0.15846441 -0.46391445 -0.52954896 -0.22959469 -0.67417158 -0.039671646 -0.32886013 -0.51081464 -0.31841987 -0.45472994 -0.18629075 -0.57043979
"WALKING_UPSTAIRS" 2 0.24804325 0.0013136639 -0.084528995 0.956002 -0.15184039 -0.024052522 0.78920198 -0.14461672 0.20146113 0.5179308 -0.25084859 0.12576048 -0.075144573 0.11518733 -0.14166625 0.069341587 0.069341587 -0.28330883 -0.25485649 -0.58156815 0.058010091 -0.3084861 -0.47480314 -0.10783466 0.10112321 0.17516298 -0.21027062 -0.40717092 -0.55026081 -0.66416254 -0.29051747 -0.26368299 -0.53773234 -0.63698571 -0.23915605 -0.21968722 0.10176151 0.18003913 0.032520622 0.066972439 -0.2186849 -0.028997002 -0.57106464 -0.056060707 -0.65367661 0.21577479 0.18626406 -0.31355046 -0.48111363 -0.96019302 -0.96966352 -0.91133897 -0.12733205 -0.38754375 -0.58256273 -0.66116565 -0.65640053 -0.34533523 -0.59004192 -0.70972289 -0.28980937 0.025400935 0.025400935 -0.21642389 -0.55257484 -0.67419874 0.23323678 -0.35934424 -0.52695142 -0.1187384 -0.40766601 -0.61243463 -0.70087775 -0.67136237 -0.44402335 -0.13812909 -0.21817997 -0.61687771 -0.72756005
"WALKING_UPSTAIRS" 3 0.25638168 0.0004279319 -0.11366401 0.94050499 -0.096392689 0.12521473 -0.054940844 -0.020060677 -0.20732887 -0.19889899 -0.013477869 -0.072957868 -0.1430413 -0.082521131 -0.09390254 0.023370457 0.023370457 -0.18930804 -0.068098596 -0.5582544 0.089188019 0.1104299 -0.41950067 -0.40302518 -0.076212212 -0.11487114 0.028004727 -0.069304866 -0.58406778 -0.14794479 -0.31053509 -0.1510625 -0.0066279973 -0.49250411 -0.16148508 -0.43346806 -0.4193527 -0.21206847 0.13211317 0.02604847 -0.0057871345 -0.047786588 -0.20514009 -0.34042461 -0.59612899 -0.12597916 0.075013575 0.046502449 -0.36948249 -0.93072333 -0.89871644 -0.80136641 0.0040743026 -0.070382081 -0.64092913 -0.006313144 -0.41208013 -0.24566478 -0.31740335 -0.7165759 -0.40295925 0.12518887 0.12518887 0.017262837 0.029746576 -0.57571015 0.069375371 -0.056168686 -0.39121115 -0.11752372 -0.13955296 -0.69939555 -0.018269351 -0.3715157 -0.34435317 -0.053876757 0.040771861 0.0012767029 -0.57932369
"WALKING_UPSTAIRS" 4 0.27817458 -0.011994829 -0.13780987 0.96932225 -0.16176128 -0.016018181 -0.031469959 0.063018228 -0.082043514 -0.32922255 0.023977363 0.0098554828 -0.11575002 0.075720425 0.058581637 -0.20364383 -0.20364383 -0.49380943 0.014362258 -0.66907762 -0.31747485 -0.35094485 -0.34323568 -0.42785375 -0.37839886 -0.11010662 -0.37856745 -0.57853534 -0.49644786 -0.23343008 -0.50517268 -0.23983132 -0.27641552 -0.36588024 -0.41562204 -0.85621801 -0.53137371 -0.24811004 -0.20836475 -0.050335106 -0.30984802 -0.18208016 -0.30997852 -0.57520729 -0.72012114 0.085674692 -0.2260339 -0.23953805 -0.32003123 -0.96061396 -0.93457958 -0.8973832 -0.35637502 -0.55465257 -0.55880564 0.063432438 -0.2112198 -0.46034392 -0.67660168 -0.69472029 -0.62922834 -0.23169709 -0.23169709 -0.27245578 0.21368126 -0.72942512 -0.19272768 -0.23321096 -0.36109096 -0.39020122 -0.55793554 -0.62191893 0.11469666 -0.13471046 -0.52510595 -0.36437474 -0.23118149 0.28732678 -0.76153967
"WALKING_UPSTAIRS" 5 0.29341097 -0.018714518 -0.066159078 0.91286572 -0.32537586 -0.070078815 0.17672215 -0.35407112 -0.20845667 0.24186906 -0.27412717 0.0045285318 0.033336024 0.20174952 -0.37350114 -0.11472258 -0.11472258 -0.48636301 0.01382027 -0.57979101 -0.42771831 -0.031808768 -0.34873771 -0.57319392 0.05978098 -0.39582295 -0.55840113 -0.3478281 -0.67649459 -0.55432713 -0.38678843 -0.50516342 -0.32960797 -0.19206845 -0.2925131 -0.44564073 -0.40131843 -0.090917826 -0.27377158 0.055011078 -0.47714495 0.17784867 -0.17947438 -0.25370157 -0.59404889 0.035729409 -0.36815735 0.09566293 -0.019262368 -0.95333008 -0.97152051 -0.92355347 -0.53740568 -0.31479273 -0.7153587 -0.20117646 0.0065099818 -0.36459996 -0.6159635 -0.57476215 -0.568777 -0.31243126 -0.31243126 -0.52627199 0.008518332 -0.610908 -0.34603822 0.089690133 0.058855639 -0.55619908 -0.32411052 -0.75387541 -0.18391367 0.10464793 -0.44812124 -0.44179793 -0.59937305 -0.042148635 -0.66266502
"WALKING_UPSTAIRS" 6 0.18214828 -0.010646974 -0.16894574 0.82002484 -0.42264572 -0.26057755 0.060478005 0.32080848 0.45322811 0.052923668 -0.030243692 -0.085249252 0.03449711 -0.11415513 -0.26198405 -0.20964669 -0.20964669 -0.40042745 -0.18983489 -0.58162518 -0.32713797 -0.028271695 -0.31599085 -0.11220689 -0.072877322 0.11717958 -0.22738337 -0.31620288 -0.56806307 0.2679026 -0.28129156 -0.31222957 -0.39171654 -0.39806692 -0.13618466 -0.22710869 -0.14231156 -0.32248817 -0.15942127 0.28367776 -0.26895024 -0.37006425 -0.47960329 -0.01222381 -0.59024656 -0.091274679 -0.39173633 0.04238252 -0.23028972 -0.96633309 -0.95267355 -0.83867007 -0.29559709 -0.32207399 -0.62014605 -0.469196 -0.39753697 0.092601369 -0.58176603 -0.58963954 -0.51969865 -0.29473591 -0.29473591 -0.24932407 -0.40677357 -0.59405351 -0.4191069 0.012882513 -0.24382703 -0.45174073 -0.37921071 -0.67236156 -0.49515545 -0.4014457 0.05784247 -0.49308938 -0.22869022 -0.45861168 -0.62667255
"WALKING_UPSTAIRS" 7 0.35951803 -0.016889816 -0.077857079 0.86170467 -0.43742632 -0.15683227 -0.25546318 0.18149813 -0.077885882 0.052390047 -0.29329174 0.023818935 -0.24341652 0.099391254 0.13857046 -0.091368922 -0.091368922 -0.33775865 -0.31656561 -0.60475838 -0.31370361 0.10340175 -0.46207389 -0.32597559 -0.16946691 -0.16957663 -0.40196399 -0.12351348 -0.61728016 -0.32670928 -0.26935686 -0.23811076 -0.23924808 -0.62266718 -0.366116 -0.21670806 -0.13543091 0.16903992 -0.29024177 0.12457941 -0.42889951 0.12224482 -0.44534428 -0.11714684 -0.62678451 0.2216433 -0.2790229 0.23842195 -0.40735508 -0.95867377 -0.90360299 -0.95463366 -0.40697354 -0.14195419 -0.6762187 -0.29926739 -0.59230253 -0.46884305 -0.37428902 -0.76240174 -0.5158796 -0.36377775 -0.36377775 -0.46330883 -0.37332999 -0.65407746 -0.26569361 0.22729381 -0.42350883 -0.46750711 -0.22901331 -0.73846777 -0.32234097 -0.57739472 -0.55575422 -0.50803681 -0.51081211 -0.4316729 -0.71933505
